Rainfall(mm),Humidity(%),Temperature(C),Flood Occurred
220,36,25,0
220,36,28,0
220,36,31,0
220,36,34,0
220,36,37,0
220,36,40,0
220,36,43,0
220,37,15,0
220,40,16,0
220,40,19,0
220,40,22,0
220,40,25,0
220,40,28,0
220,40,31,0
220,40,34,0
220,40,37,0
220,40,40,0
220,40,43,0
220,41,15,0
220,44,16,0
220,44,19,0
220,44,22,0
220,44,25,0
220,44,28,0
220,44,31,0
220,44,34,0
220,44,37,0
220,44,40,0
220,44,43,0
220,45,15,0
220,48,16,0
220,48,19,0
220,48,22,0
220,48,25,0
220,48,28,0
220,48,31,0
220,48,34,0
220,48,37,0
220,48,40,0
220,48,43,0
220,49,15,0
220,52,16,1
220,52,19,1
220,52,22,1
220,52,25,1
220,52,28,0
220,52,31,0
220,52,34,0
220,52,37,0
220,52,40,0
220,52,43,0
220,53,15,1
220,56,16,1
220,56,19,1
220,56,22,1
220,56,25,1
220,56,28,0
220,56,31,0
220,56,34,0
220,56,37,0
220,56,40,0
220,56,43,0
220,57,15,1
220,60,16,1
220,60,19,1
220,60,22,1
220,60,25,1
220,60,28,1
220,60,31,0
220,60,34,0
220,60,37,0
220,60,40,0
220,60,43,0
220,61,15,1
220,64,16,1
220,64,19,1
220,64,22,1
220,64,25,1
220,64,28,1
220,64,31,0
220,64,34,0
220,64,37,0
220,64,40,0
220,64,43,0
220,65,15,1
220,68,16,1
220,68,19,1
220,68,22,1
220,68,25,1
220,68,28,1
220,68,31,0
220,68,34,0
220,68,37,0
220,68,40,0
220,68,43,0
220,69,15,1
220,72,16,1
220,72,19,1
220,72,22,1
220,72,25,1
220,72,28,1
220,72,31,0
220,72,34,0
220,72,37,0
220,72,40,0
220,72,43,0
220,73,15,1
220,76,16,1
220,76,19,1
220,76,22,1
220,76,25,1
220,76,28,1
220,76,31,0
220,76,34,0
220,76,37,0
220,76,40,0
220,76,43,0
220,77,15,1
220,80,16,1
220,80,19,1
220,80,22,1
220,80,25,1
220,80,28,1
220,80,31,0
220,80,34,0
220,80,37,0
220,80,40,0
220,80,43,0
220,81,15,1
220,84,16,1
220,84,19,1
220,84,22,1
220,84,25,1
220,84,28,1
220,84,31,1
220,84,34,1
220,84,37,1
220,84,40,1
220,84,43,1
220,85,15,1
220,88,16,1
220,88,19,1
220,88,22,1
220,88,25,1
220,88,28,1
220,88,31,1
220,88,34,1
220,88,37,1
220,88,40,1
220,88,43,1
220,89,15,1
220,92,16,1
220,92,19,1
220,92,22,1
220,92,25,1
220,92,28,1
220,92,31,1
220,92,34,1
220,92,37,1
220,92,40,1
220,92,43,1
220,93,15,1
220,96,16,1
220,96,19,1
220,96,22,1
220,96,25,1
220,96,28,1
220,96,31,1
220,96,34,1
220,96,37,1
220,96,40,1
220,96,43,1
220,97,15,1
220,100,16,1
220,100,19,1
220,100,22,1
220,100,25,1
220,100,28,1
220,100,31,1
220,100,34,1
220,100,37,1
220,100,40,1
220,100,43,1
221,30,15,0
225,32,16,0
225,32,19,0
225,32,22,0
225,32,25,0
225,32,28,0
225,32,31,0
225,32,34,0
225,32,37,0
225,32,40,0
225,32,43,0
225,33,15,0
225,36,16,0
225,36,19,0
225,36,22,0
225,36,25,0
225,36,28,0
225,36,31,0
225,36,34,0
225,36,37,0
225,36,40,0
225,36,43,0
225,37,15,0
225,40,16,0
225,40,19,0
225,40,22,0
225,40,25,0
225,40,28,0
225,40,31,0
225,40,34,0
225,40,37,0
225,40,40,0
225,40,43,0
225,41,15,0
225,44,16,0
225,44,19,0
225,44,22,0
225,44,25,0
225,44,28,0
225,44,31,0
225,44,34,0
225,44,37,0
225,44,40,0
225,44,43,0
225,45,15,0
225,48,16,0
225,48,19,0
225,48,22,0
225,48,25,0
225,48,28,0
225,48,31,0
225,48,34,0
225,48,37,0
225,48,40,0
225,48,43,0
225,49,15,0
225,52,16,1
225,52,19,1
225,52,22,1
225,52,25,1
225,52,28,1
225,52,31,0
225,52,34,0
225,52,37,0
225,52,40,0
225,52,43,0
225,53,15,1
225,56,16,1
225,56,19,1
225,56,22,1
225,56,25,1
225,56,28,1
225,56,31,0
225,56,34,0
225,56,37,0
225,56,40,0
225,56,43,0
225,57,15,1
225,60,16,1
225,60,19,1
225,60,22,1
225,60,25,1
225,60,28,1
225,60,31,0
225,60,34,0
225,60,37,0
225,60,40,0
225,60,43,0
225,61,15,1
225,64,16,1
225,64,19,1
225,64,22,1
225,64,25,1
225,64,28,1
225,64,31,0
225,64,34,0
225,64,37,0
225,64,40,0
225,64,43,0
225,65,15,1
225,68,16,1
225,68,19,1
225,68,22,1
225,68,25,1
225,68,28,1
225,68,31,0
225,68,34,0
225,68,37,0
225,68,40,0
225,68,43,0
225,69,15,1
225,72,16,1
225,72,19,1
225,72,22,1
225,72,25,1
225,72,28,1
225,72,31,0
225,72,34,0
225,72,37,0
225,72,40,0
225,72,43,0
225,73,15,1
225,76,16,1
225,76,19,1
225,76,22,1
225,76,25,1
225,76,28,1
225,76,31,0
225,76,34,0
225,76,37,0
225,76,40,0
225,76,43,0
225,77,15,1
225,80,16,1
225,80,19,1
225,80,22,1
225,80,25,1
225,80,28,1
225,80,31,0
225,80,34,0
225,80,37,0
225,80,40,0
225,80,43,0
225,81,15,1
225,84,16,1
225,84,19,1
225,84,22,1
225,84,25,1
225,84,28,1
225,84,31,1
225,84,34,1
225,84,37,1
225,84,40,1
225,84,43,1
225,85,15,1
225,88,16,1
225,88,19,1
225,88,22,1
225,88,25,1
225,88,28,1
225,88,31,1
225,88,34,1
225,88,37,1
225,88,40,1
225,88,43,1
225,89,15,1
225,92,16,1
225,92,19,1
225,92,22,1
225,92,25,1
225,92,28,1
225,92,31,1
225,92,34,1
225,92,37,1
225,92,40,1
225,92,43,1
225,93,15,1
225,96,16,1
225,96,19,1
225,96,22,1
225,96,25,1
225,96,28,1
225,96,31,1
225,96,34,1
225,96,37,1
225,96,40,1
225,96,43,1
225,97,15,1
225,100,16,1
225,100,19,1
225,100,22,1
225,100,25,1
225,100,28,1
225,100,31,1
225,100,34,1
225,100,37,1
225,100,40,1
225,100,43,1
226,30,15,0
230,32,16,0
230,32,19,0
230,32,22,0
230,32,25,0
230,32,28,0
230,32,31,0
230,32,34,0
230,32,37,0
230,32,40,0
230,32,43,0
230,33,15,0
230,36,16,0
230,36,19,0
230,36,22,0
230,36,25,0
230,36,28,0
230,36,31,0
230,36,34,0
230,36,37,0
230,36,40,0
230,36,43,0
230,37,15,0
230,40,16,0
230,40,19,0
230,40,22,0
230,40,25,0
230,40,28,0
230,40,31,0
230,40,34,0
230,40,37,0
230,40,40,0
230,40,43,0
230,41,15,0
230,44,16,0
230,44,19,0
230,44,22,0
230,44,25,0
230,44,28,0
230,44,31,0
230,44,34,0
230,44,37,0
230,44,40,0
230,44,43,0
230,45,15,0
230,48,16,0
230,48,19,0
230,48,22,0
230,48,25,0
230,48,28,0
230,48,31,0
230,48,34,0
230,48,37,0
230,48,40,0
230,48,43,0
230,49,15,0
230,52,16,1
230,52,19,1
230,52,22,1
230,52,25,1
230,52,28,1
230,52,31,0
230,52,34,0
230,52,37,0
230,52,40,0
230,52,43,0
230,53,15,1
230,56,16,1
230,56,19,1
230,56,22,1
230,56,25,1
230,56,28,1
230,56,31,0
230,56,34,0
230,56,37,0
230,56,40,0
230,56,43,0
230,57,15,1
230,60,16,1
230,60,19,1
230,60,22,1
230,60,25,1
230,60,28,1
230,60,31,0
230,60,34,0
230,60,37,0
230,60,40,0
230,60,43,0
230,61,15,1
230,64,16,1
230,64,19,1
230,64,22,1
230,64,25,1
230,64,28,1
230,64,31,0
230,64,34,0
230,64,37,0
230,64,40,0
230,64,43,0
230,65,15,1
230,68,16,1
230,68,19,1
230,68,22,1
230,68,25,1
230,68,28,1
230,68,31,0
230,68,34,0
230,68,37,0
230,68,40,0
230,68,43,0
230,69,15,1
230,72,16,1
230,72,19,1
230,72,22,1
230,72,25,1
230,72,28,1
230,72,31,0
230,72,34,0
230,72,37,0
230,72,40,0
230,72,43,0
230,73,15,1
230,76,16,1
230,76,19,1
230,76,22,1
230,76,25,1
230,76,28,1
230,76,31,0
230,76,34,0
230,76,37,0
230,76,40,0
230,76,43,0
230,77,15,1
230,80,16,1
230,80,19,1
230,80,22,1
230,80,25,1
230,80,28,1
230,80,31,0
230,80,34,0
230,80,37,0
230,80,40,0
230,80,43,0
230,81,15,1
230,84,16,1
230,84,19,1
230,84,22,1
230,84,25,1
230,84,28,1
230,84,31,1
230,84,34,1
230,84,37,1
230,84,40,1
230,84,43,1
230,85,15,1
230,88,16,1
230,88,19,1
230,88,22,1
230,88,25,1
230,88,28,1
230,88,31,1
230,88,34,1
230,88,37,1
230,88,40,1
230,88,43,1
230,89,15,1
230,92,16,1
230,92,19,1
230,92,22,1
230,92,25,1
230,92,28,1
230,92,31,1
230,92,34,1
230,92,37,1
230,92,40,1
230,92,43,1
230,93,15,1
230,96,16,1
230,96,19,1
230,96,22,1
230,96,25,1
230,96,28,1
230,96,31,1
230,96,34,1
230,96,37,1
230,96,40,1
230,96,43,1
230,97,15,1
230,100,16,1
230,100,19,1
230,100,22,1
230,100,25,1
230,100,28,1
230,100,31,1
230,100,34,1
230,100,37,1
230,100,40,1
230,100,43,1
231,30,15,0
235,32,16,0
235,32,19,0
235,32,22,0
235,32,25,0
235,32,28,0
235,32,31,0
235,32,34,0
235,32,37,0
235,32,40,0
235,32,43,0
235,33,15,0
235,36,16,0
235,36,19,0
235,36,22,0
235,36,25,0
235,36,28,0
235,36,31,0
235,36,34,0
235,36,37,0
235,36,40,0
235,36,43,0
235,37,15,0
235,40,16,0
235,40,19,0
235,40,22,0
235,40,25,0
235,40,28,0
235,40,31,0
235,40,34,0
235,40,37,0
235,40,40,0
235,40,43,0
235,41,15,0
235,44,16,0
235,44,19,0
235,44,22,0
235,44,25,0
235,44,28,0
235,44,31,0
235,44,34,0
235,44,37,0
235,44,40,0
235,44,43,0
235,45,15,0
235,48,16,0
235,48,19,0
235,48,22,0
235,48,25,0
235,48,28,0
235,48,31,0
235,48,34,0
235,48,37,0
235,48,40,0
235,48,43,0
235,49,15,0
235,52,16,1
235,52,19,1
235,52,22,1
235,52,25,1
235,52,28,1
235,52,31,0
235,52,34,0
235,52,37,0
235,52,40,0
235,52,43,0
235,53,15,1
235,56,16,1
235,56,19,1
235,56,22,1
235,56,25,1
235,56,28,1
235,56,31,0
235,56,34,0
235,56,37,0
235,56,40,0
235,56,43,0
235,57,15,1
235,60,16,1
235,60,19,1
235,60,22,1
235,60,25,1
235,60,28,1
235,60,31,0
235,60,34,0
235,60,37,0
235,60,40,0
235,60,43,0
235,61,15,1
235,64,16,1
235,64,19,1
235,64,22,1
235,64,25,1
235,64,28,1
235,64,31,0
235,64,34,0
235,64,37,0
235,64,40,0
235,64,43,0
235,65,15,1
235,68,16,1
235,68,19,1
235,68,22,1
235,68,25,1
235,68,28,1
235,68,31,0
235,68,34,0
235,68,37,0
235,68,40,0
235,68,43,0
235,69,15,1
235,72,16,1
235,72,19,1
235,72,22,1
235,72,25,1
235,72,28,1
235,72,31,0
235,72,34,0
235,72,37,0
235,72,40,0
235,72,43,0
235,73,15,1
235,76,16,1
235,76,19,1
235,76,22,1
235,76,25,1
235,76,28,1
235,76,31,0
235,76,34,0
235,76,37,0
235,76,40,0
235,76,43,0
235,77,15,1
235,80,16,1
235,80,19,1
235,80,22,1
235,80,25,1
235,80,28,1
235,80,31,0
235,80,34,0
235,80,37,0
235,80,40,0
235,80,43,0
235,81,15,1
235,84,16,1
235,84,19,1
235,84,22,1
235,84,25,1
235,84,28,1
235,84,31,1
235,84,34,1
235,84,37,1
235,84,40,1
235,84,43,1
235,85,15,1
235,88,16,1
235,88,19,1
235,88,22,1
235,88,25,1
235,88,28,1
235,88,31,1
235,88,34,1
235,88,37,1
235,88,40,1
235,88,43,1
235,89,15,1
235,92,16,1
235,92,19,1
235,92,22,1
235,92,25,1
235,92,28,1
235,92,31,1
235,92,34,1
235,92,37,1
235,92,40,1
235,92,43,1
235,93,15,1
235,96,16,1
235,96,19,1
235,96,22,1
235,96,25,1
235,96,28,1
235,96,31,1
235,96,34,1
235,96,37,1
235,96,40,1
235,96,43,1
235,97,15,1
235,100,16,1
235,100,19,1
235,100,22,1
235,100,25,1
235,100,28,1
235,100,31,1
235,100,34,1
235,100,37,1
235,100,40,1
235,100,43,1
236,30,15,0
240,32,16,0
240,32,19,0
240,32,22,0
240,32,25,0
240,32,28,0
240,32,31,0
240,32,34,0
240,32,37,0
240,32,40,0
240,32,43,0
240,33,15,0
240,36,16,0
240,36,19,0
240,36,22,0
240,36,25,0
240,36,28,0
240,36,31,0
240,36,34,0
240,36,37,0
240,36,40,0
240,36,43,0
240,37,15,0
240,40,16,0
240,40,19,0
240,40,22,0
240,40,25,0
240,40,28,0
240,40,31,0
240,40,34,0
240,40,37,0
240,40,40,0
240,40,43,0
240,41,15,0
240,44,16,0
240,44,19,0
240,44,22,0
240,44,25,0
240,44,28,0
240,44,31,0
240,44,34,0
240,44,37,0
240,44,40,0
240,44,43,0
240,45,15,0
240,48,16,0
240,48,19,0
240,48,22,0
240,48,25,0
240,48,28,0
240,48,31,0
240,48,34,0
240,48,37,0
240,48,40,0
240,48,43,0
240,49,15,0
240,52,16,1
240,52,19,1
240,52,22,1
240,52,25,1
240,52,28,1
240,52,31,0
240,52,34,0
240,52,37,0
240,52,40,0
240,52,43,0
240,53,15,1
240,56,16,1
240,56,19,1
240,56,22,1
240,56,25,1
240,56,28,1
240,56,31,0
240,56,34,0
240,56,37,0
240,56,40,0
240,56,43,0
240,57,15,1
240,60,16,1
240,60,19,1
240,60,22,1
240,60,25,1
240,60,28,1
240,60,31,0
240,60,34,0
240,60,37,0
240,60,40,0
240,60,43,0
240,61,15,1
240,64,16,1
240,64,19,1
240,64,22,1
240,64,25,1
240,64,28,1
240,64,31,0
240,64,34,0
240,64,37,0
240,64,40,0
240,64,43,0
240,65,15,1
240,68,16,1
240,68,19,1
240,68,22,1
240,68,25,1
240,68,28,1
240,68,31,0
240,68,34,0
240,68,37,0
240,68,40,0
240,68,43,0
240,69,15,1
240,72,16,1
240,72,19,1
240,72,22,1
240,72,25,1
240,72,28,1
240,72,31,0
240,72,34,0
240,72,37,0
240,72,40,0
240,72,43,0
240,73,15,1
240,76,16,1
240,76,19,1
240,76,22,1
240,76,25,1
240,76,28,1
240,76,31,0
240,76,34,0
240,76,37,0
240,76,40,0
240,76,43,0
240,77,15,1
240,80,16,1
240,80,19,1
240,80,22,1
240,80,25,1
240,80,28,1
240,80,31,0
240,80,34,0
240,80,37,0
240,80,40,0
240,80,43,0
240,81,15,1
240,84,16,1
240,84,19,1
240,84,22,1
240,84,25,1
240,84,28,1
240,84,31,1
240,84,34,1
240,84,37,1
240,84,40,1
240,84,43,1
240,85,15,1
240,88,16,1
240,88,19,1
240,88,22,1
240,88,25,1
240,88,28,1
240,88,31,1
240,88,34,1
240,88,37,1
240,88,40,1
240,88,43,1
240,89,15,1
240,92,16,1
240,92,19,1
240,92,22,1
240,92,25,1
240,92,28,1
240,92,31,1
240,92,34,1
240,92,37,1
240,92,40,1
240,92,43,1
240,93,15,1
240,96,16,1
240,96,19,1
240,96,22,1
240,96,25,1
240,96,28,1
240,96,31,1
240,96,34,1
240,96,37,1
240,96,40,1
240,96,43,1
240,97,15,1
240,100,16,1
240,100,19,1
240,100,22,1
240,100,25,1
240,100,28,1
240,100,31,1
240,100,34,1
240,100,37,1
240,100,40,1
240,100,43,1
241,30,15,0
245,32,16,0
245,32,19,0
245,32,22,0
245,32,25,0
245,32,28,0
245,32,31,0
245,32,34,0
245,32,37,0
245,32,40,0
245,32,43,0
245,33,15,0
245,36,16,0
245,36,19,0
245,36,22,0
245,36,25,0
245,36,28,0
245,36,31,0
245,36,34,0
245,36,37,0
245,36,40,0
245,36,43,0
245,37,15,0
245,40,16,0
245,40,19,0
245,40,22,0
245,40,25,0
245,40,28,0
245,40,31,0
245,40,34,0
245,40,37,0
245,40,40,0
245,40,43,0
245,41,15,0
245,44,16,0
245,44,19,0
245,44,22,0
245,44,25,0
245,44,28,0
245,44,31,0
245,44,34,0
245,44,37,0
245,44,40,0
245,44,43,0
245,45,15,0
245,48,16,0
245,48,19,0
245,48,22,0
245,48,25,0
245,48,28,0
245,48,31,0
245,48,34,0
245,48,37,0
245,48,40,0
245,48,43,0
245,49,15,0
245,52,16,1
245,52,19,1
245,52,22,1
245,52,25,1
245,52,28,1
245,52,31,0
245,52,34,0
245,52,37,0
245,52,40,0
245,52,43,0
245,53,15,1
245,56,16,1
245,56,19,1
245,56,22,1
245,56,25,1
245,56,28,1
245,56,31,0
245,56,34,0
245,56,37,0
245,56,40,0
245,56,43,0
245,57,15,1
245,60,16,1
245,60,19,1
245,60,22,1
245,60,25,1
245,60,28,1
245,60,31,0
245,60,34,0
245,60,37,0
245,60,40,0
245,60,43,0
245,61,15,1
245,64,16,1
245,64,19,1
245,64,22,1
245,64,25,1
245,64,28,1
245,64,31,0
245,64,34,0
245,64,37,0
245,64,40,0
245,64,43,0
245,65,15,1
245,68,16,1
245,68,19,1
245,68,22,1
245,68,25,1
245,68,28,1
245,68,31,0
245,68,34,0
245,68,37,0
245,68,40,0
245,68,43,0
245,69,15,1
245,72,16,1
245,72,19,1
245,72,22,1
245,72,25,1
245,72,28,1
245,72,31,0
245,72,34,0
245,72,37,0
245,72,40,0
245,72,43,0
245,73,15,1
245,76,16,1
245,76,19,1
245,76,22,1
245,76,25,1
245,76,28,1
245,76,31,0
245,76,34,0
245,76,37,0
245,76,40,0
245,76,43,0
245,77,15,1
245,80,16,1
245,80,19,1
245,80,22,1
245,80,25,1
245,80,28,1
245,80,31,0
245,80,34,0
245,80,37,0
245,80,40,0
245,80,43,0
245,81,15,1
245,84,16,1
245,84,19,1
245,84,22,1
245,84,25,1
245,84,28,1
245,84,31,1
245,84,34,1
245,84,37,1
245,84,40,1
245,84,43,1
245,85,15,1
245,88,16,1
245,88,19,1
245,88,22,1
245,88,25,1
245,88,28,1
245,88,31,1
245,88,34,1
245,88,37,1
245,88,40,1
245,88,43,1
245,89,15,1
245,92,16,1
245,92,19,1
245,92,22,1
245,92,25,1
245,92,28,1
245,92,31,1
245,92,34,1
245,92,37,1
245,92,40,1
245,92,43,1
245,93,15,1
245,96,16,1
245,96,19,1
245,96,22,1
245,96,25,1
245,96,28,1
245,96,31,1
245,96,34,1
245,96,37,1
245,96,40,1
245,96,43,1
245,97,15,1
245,100,16,1
245,100,19,1
245,100,22,1
245,100,25,1
245,100,28,1
245,100,31,1
245,100,34,1
245,100,37,1
245,100,40,1
245,100,43,1
246,30,15,0
250,32,16,1
250,32,19,1
250,32,22,1
250,32,25,1
250,32,28,1
250,32,31,1
250,32,34,1
250,32,37,1
250,32,40,1
250,32,43,1
250,33,15,1
250,36,16,1
250,36,19,1
250,36,22,1
250,36,25,1
250,36,28,1
250,36,31,1
250,36,34,1
250,36,37,1
250,36,40,1
250,36,43,1
250,37,15,1
250,40,16,1
250,40,19,1
250,40,22,1
250,40,25,1
250,40,28,1
250,40,31,1
250,40,34,1
250,40,37,1
250,40,40,1
250,40,43,1
250,41,15,1
250,44,16,1
250,44,19,1
250,44,22,1
250,44,25,1
250,44,28,1
250,44,31,1
250,44,34,1
250,44,37,1
250,44,40,1
250,44,43,1
250,45,15,1
250,48,16,1
250,48,19,1
250,48,22,1
250,48,25,1
250,48,28,1
250,48,31,1
250,48,34,1
250,48,37,1
250,48,40,1
250,48,43,1
250,49,15,1
250,52,16,1
250,52,19,1
250,52,22,1
250,52,25,1
250,52,28,1
250,52,31,1
250,52,34,1
250,52,37,1
250,52,40,1
250,52,43,1
250,53,15,1
250,56,16,1
250,56,19,1
250,56,22,1
250,56,25,1
250,56,28,1
250,56,31,1
250,56,34,1
250,56,37,1
250,56,40,1
250,56,43,1
250,57,15,1
250,60,16,1
250,60,19,1
250,60,22,1
250,60,25,1
250,60,28,1
250,60,31,1
250,60,34,1
250,60,37,1
250,60,40,1
250,60,43,1
250,61,15,1
250,64,16,1
250,64,19,1
250,64,22,1
250,64,25,1
250,64,28,1
250,64,31,1
250,64,34,1
250,64,37,1
250,64,40,1
250,64,43,1
250,65,15,1
250,68,16,1
250,68,19,1
250,68,22,1
250,68,25,1
250,68,28,1
250,68,31,1
250,68,34,1
250,68,37,1
250,68,40,1
250,68,43,1
250,69,15,1
250,72,16,1
250,72,19,1
250,72,22,1
250,72,25,1
250,72,28,1
250,72,31,1
250,72,34,1
250,72,37,1
250,72,40,1
250,72,43,1
250,73,15,1
250,76,16,1
250,76,19,1
250,76,22,1
250,76,25,1
250,76,28,1
250,76,31,1
250,76,34,1
250,76,37,1
250,76,40,1
250,76,43,1
250,77,15,1
250,80,16,1
250,80,19,1
250,80,22,1
250,80,25,1
250,80,28,1
250,80,31,1
250,80,34,1
250,80,37,1
250,80,40,1
250,80,43,1
250,81,15,1
250,84,16,1
250,84,19,1
250,84,22,1
250,84,25,1
250,84,28,1
250,84,31,1
250,84,34,1
250,84,37,1
250,84,40,1
250,84,43,1
250,85,15,1
250,88,16,1
250,88,19,1
250,88,22,1
250,88,25,1
250,88,28,1
250,88,31,1
250,88,34,1
250,88,37,1
250,88,40,1
250,88,43,1
250,89,15,1
250,92,16,1
250,92,19,1
250,92,22,1
250,92,25,1
250,92,28,1
250,92,31,1
250,92,34,1
250,92,37,1
250,92,40,1
250,92,43,1
250,93,15,1
250,96,16,1
250,96,19,1
250,96,22,1
250,96,25,1
250,96,28,1
250,96,31,1
250,96,34,1
250,96,37,1
250,96,40,1
250,96,43,1
250,97,15,1
250,100,16,1
250,100,19,1
250,100,22,1
250,100,25,1
250,100,28,1
250,100,31,1
250,100,34,1
250,100,37,1
250,100,40,1
250,100,43,1
251,30,15,1
255,32,16,1
255,32,19,1
255,32,22,1
255,32,25,1
255,32,28,1
255,32,31,1
255,32,34,1
255,32,37,1
255,32,40,1
255,32,43,1
255,33,15,1
255,36,16,1
255,36,19,1
255,36,22,1
255,36,25,1
255,36,28,1
255,36,31,1
255,36,34,1
255,36,37,1
255,36,40,1
255,36,43,1
255,37,15,1
255,40,16,1
255,40,19,1
255,40,22,1
255,40,25,1
255,40,28,1
255,40,31,1
255,40,34,1
255,40,37,1
255,40,40,1
255,40,43,1
255,41,15,1
255,44,16,1
255,44,19,1
255,44,22,1
255,44,25,1
255,44,28,1
255,44,31,1
255,44,34,1
255,44,37,1
255,44,40,1
255,44,43,1
255,45,15,1
255,48,16,1
255,48,19,1
255,48,22,1
255,48,25,1
255,48,28,1
255,48,31,1
255,48,34,1
255,48,37,1
255,48,40,1
255,48,43,1
255,49,15,1
255,52,16,1
255,52,19,1
255,52,22,1
255,52,25,1
255,52,28,1
255,52,31,1
255,52,34,1
255,52,37,1
255,52,40,1
255,52,43,1
255,53,15,1
255,56,16,1
255,56,19,1
255,56,22,1
255,56,25,1
255,56,28,1
255,56,31,1
255,56,34,1
255,56,37,1
255,56,40,1
255,56,43,1
255,57,15,1
255,60,16,1
255,60,19,1
255,60,22,1
255,60,25,1
255,60,28,1
255,60,31,1
255,60,34,1
255,60,37,1
255,60,40,1
255,60,43,1
255,61,15,1
255,64,16,1
255,64,19,1
255,64,22,1
255,64,25,1
255,64,28,1
255,64,31,1
255,64,34,1
255,64,37,1
255,64,40,1
255,64,43,1
255,65,15,1
255,68,16,1
255,68,19,1
255,68,22,1
255,68,25,1
255,68,28,1
255,68,31,1
255,68,34,1
255,68,37,1
255,68,40,1
255,68,43,1
255,69,15,1
255,72,16,1
255,72,19,1
255,72,22,1
255,72,25,1
255,72,28,1
255,72,31,1
255,72,34,1
255,72,37,1
255,72,40,1
255,72,43,1
255,73,15,1
255,76,16,1
255,76,19,1
255,76,22,1
255,76,25,1
255,76,28,1
255,76,31,1
255,76,34,1
255,76,37,1
255,76,40,1
255,76,43,1
255,77,15,1
255,80,16,1
255,80,19,1
255,80,22,1
255,80,25,1
255,80,28,1
255,80,31,1
255,80,34,1
255,80,37,1
255,80,40,1
255,80,43,1
255,81,15,1
255,84,16,1
255,84,19,1
255,84,22,1
255,84,25,1
255,84,28,1
255,84,31,1
255,84,34,1
255,84,37,1
255,84,40,1
255,84,43,1
255,85,15,1
255,88,16,1
255,88,19,1
255,88,22,1
255,88,25,1
255,88,28,1
255,88,31,1
255,88,34,1
255,88,37,1
255,88,40,1
255,88,43,1
255,89,15,1
255,92,16,1
255,92,19,1
255,92,22,1
255,92,25,1
255,92,28,1
255,92,31,1
255,92,34,1
255,92,37,1
255,92,40,1
255,92,43,1
255,93,15,1
255,96,16,1
255,96,19,1
255,96,22,1
255,96,25,1
255,96,28,1
255,96,31,1
255,96,34,1
255,96,37,1
255,96,40,1
255,96,43,1
255,97,15,1
255,100,16,1
255,100,19,1
255,100,22,1
255,100,25,1
255,100,28,1
255,100,31,1
255,100,34,1
255,100,37,1
255,100,40,1
255,100,43,1
256,30,15,1
260,32,16,1
260,32,19,1
260,32,22,1
260,32,25,1
260,32,28,1
260,32,31,1
260,32,34,1
260,32,37,1
260,32,40,1
260,32,43,1
260,33,15,1
260,36,16,1
260,36,19,1
260,36,22,1
260,36,25,1
260,36,28,1
260,36,31,1
260,36,34,1
260,36,37,1
260,36,40,1
260,36,43,1
260,37,15,1
260,40,16,1
260,40,19,1
260,40,22,1
260,40,25,1
260,40,28,1
260,40,31,1
260,40,34,1
260,40,37,1
260,40,40,1
260,40,43,1
260,41,15,1
260,44,16,1
260,44,19,1
260,44,22,1
260,44,25,1
260,44,28,1
260,44,31,1
260,44,34,1
260,44,37,1
260,44,40,1
260,44,43,1
260,45,15,1
260,48,16,1
260,48,19,1
260,48,22,1
260,48,25,1
260,48,28,1
260,48,31,1
260,48,34,1
260,48,37,1
260,48,40,1
260,48,43,1
260,49,15,1
260,52,16,1
260,52,19,1
260,52,22,1
260,52,25,1
260,52,28,1
260,52,31,1
260,52,34,1
260,52,37,1
260,52,40,1
260,52,43,1
260,53,15,1
260,56,16,1
260,56,19,1
260,56,22,1
260,56,25,1
260,56,28,1
260,56,31,1
260,56,34,1
260,56,37,1
260,56,40,1
260,56,43,1
260,57,15,1
260,60,16,1
260,60,19,1
260,60,22,1
260,60,25,1
260,60,28,1
260,60,31,1
260,60,34,1
260,60,37,1
260,60,40,1
260,60,43,1
260,61,15,1
260,64,16,1
260,64,19,1
260,64,22,1
260,64,25,1
260,64,28,1
260,64,31,1
260,64,34,1
260,64,37,1
260,64,40,1
260,64,43,1
260,65,15,1
260,68,16,1
260,68,19,1
260,68,22,1
260,68,25,1
260,68,28,1
260,68,31,1
260,68,34,1
260,68,37,1
260,68,40,1
260,68,43,1
260,69,15,1
260,72,16,1
260,72,19,1
260,72,22,1
260,72,25,1
260,72,28,1
260,72,31,1
260,72,34,1
260,72,37,1
260,72,40,1
260,72,43,1
260,73,15,1
260,76,16,1
260,76,19,1
260,76,22,1
260,76,25,1
260,76,28,1
260,76,31,1
260,76,34,1
260,76,37,1
260,76,40,1
260,76,43,1
260,77,15,1
260,80,16,1
260,80,19,1
260,80,22,1
260,80,25,1
260,80,28,1
260,80,31,1
260,80,34,1
260,80,37,1
260,80,40,1
260,80,43,1
260,81,15,1
260,84,16,1
260,84,19,1
260,84,22,1
260,84,25,1
260,84,28,1
260,84,31,1
260,84,34,1
260,84,37,1
260,84,40,1
260,84,43,1
260,85,15,1
260,88,16,1
260,88,19,1
260,88,22,1
260,88,25,1
260,88,28,1
260,88,31,1
260,88,34,1
260,88,37,1
260,88,40,1
260,88,43,1
260,89,15,1
260,92,16,1
260,92,19,1
260,92,22,1
260,92,25,1
260,92,28,1
260,92,31,1
260,92,34,1
260,92,37,1
260,92,40,1
260,92,43,1
260,93,15,1
